H1_DIS_JETS_HQ	14	24
  11	JET	7.500000000000e-01	9.000000000000e+02	3.190000000000e+02	6.990000000000e+00	6.800000000000e+00	2.027100000000e-01	2.900000000000e+00	3.495000000000e-02	5.000000000000e-01	2.323057908232e-01	3.323401871577e+00	2.323057908232e-01	3.323401871577e+00	6.640500000000e-02	9.500000000000e-01	6.640500000000e-02	9.500000000000e-01	-1.293150000000e-01	-1.850000000000e+00	-1.293150000000e-01	-1.850000000000e+00	9.885352800988e-03	1.414213562373e-01	-4.942676400494e-03	-7.071067811865e-02	2.965605840296e-02	4.242640687119e-01	-4.942676400494e-02	-7.071067811865e-01	2.323057908232e-01	-0.000000000000e+00	2.796000000000e-02	4.000000000000e-01	
  12	JET	7.500000000000e-01	2.500000000000e+03	3.190000000000e+02	8.690000000000e-01	1.510000000000e+01	2.520100000000e-02	2.900000000000e+00	4.345000000000e-03	5.000000000000e-01	4.116987812102e-02	4.737615433950e+00	4.116987812102e-02	4.737615433950e+00	1.303500000000e-02	1.500000000000e+00	1.303500000000e-02	1.500000000000e+00	-2.476650000000e-02	-2.850000000000e+00	-2.476650000000e-02	-2.850000000000e+00	-0.000000000000e+00	-0.000000000000e+00	-1.228951585702e-03	-1.414213562373e-01	4.915806342809e-03	5.656854249492e-01	-1.843427378553e-03	-2.121320343560e-01	4.116987812102e-02	-7.071067811865e-02	3.476000000000e-03	4.000000000000e-01	
  13	JET	7.500000000000e-01	1.210000000000e+02	3.190000000000e+02	4.880000000000e+01	3.200000000000e+00	1.415200000000e+00	2.900000000000e+00	2.440000000000e-01	5.000000000000e-01	1.138724760423e+00	2.333452377916e+00	1.138724760423e+00	2.333452377916e+00	3.660000000000e-01	7.500000000000e-01	3.660000000000e-01	7.500000000000e-01	-3.416000000000e-01	-7.000000000000e-01	-3.416000000000e-01	-7.000000000000e-01	2.415476764533e-01	4.949747468306e-01	-2.415476764533e-01	-4.949747468306e-01	4.140817310628e-01	8.485281374239e-01	-3.795749201409e-01	-7.778174593052e-01	1.138724760423e+00	-1.414213562373e-01	1.952000000000e-01	4.000000000000e-01	
  14	JET	7.500000000000e-01	3.240000000000e+02	3.190000000000e+02	2.690000000000e+01	4.100000000000e+00	7.801000000000e-01	2.900000000000e+00	1.345000000000e-01	5.000000000000e-01	6.276986896593e-01	2.333452377916e+00	6.276986896593e-01	2.333452377916e+00	1.614000000000e-01	6.000000000000e-01	1.614000000000e-01	6.000000000000e-01	-2.690000000000e-01	-1.000000000000e+00	-2.690000000000e-01	-1.000000000000e+00	7.608468965567e-02	2.828427124746e-01	-7.608468965567e-02	-2.828427124746e-01	1.331482068974e-01	4.949747468306e-01	-1.331482068974e-01	-4.949747468306e-01	6.276986896593e-01	-7.071067811865e-02	1.076000000000e-01	4.000000000000e-01	
  15	JET	7.500000000000e-01	9.000000000000e+02	3.190000000000e+02	7.950000000000e+00	6.100000000000e+00	2.305500000000e-01	2.900000000000e+00	3.975000000000e-02	5.000000000000e-01	3.148039389843e-01	3.959797974645e+00	3.148039389843e-01	3.959797974645e+00	1.391250000000e-01	1.750000000000e+00	1.391250000000e-01	1.750000000000e+00	-1.431000000000e-01	-1.800000000000e+00	-1.431000000000e-01	-1.800000000000e+00	1.124299782087e-02	1.414213562373e-01	-2.248599564173e-02	-2.828427124746e-01	4.497199128346e-02	5.656854249492e-01	-4.497199128346e-02	-5.656854249492e-01	3.148039389843e-01	-7.071067811865e-02	2.385000000000e-02	3.000000000000e-01	
  16	JET	7.500000000000e-01	2.500000000000e+03	3.190000000000e+02	8.570000000000e-01	1.650000000000e+01	2.485300000000e-02	2.900000000000e+00	4.285000000000e-03	5.000000000000e-01	6.544697523950e-02	7.636753236815e+00	6.544697523950e-02	7.636753236815e+00	3.813650000000e-02	4.450000000000e+00	3.813650000000e-02	4.450000000000e+00	-2.356750000000e-02	-2.750000000000e+00	-2.356750000000e-02	-2.750000000000e+00	-6.059905114769e-04	-7.071067811865e-02	-6.059905114769e-04	-7.071067811865e-02	-6.059905114769e-04	-7.071067811865e-02	-6.059905114769e-04	-7.071067811865e-02	6.544697523950e-02	7.071067811865e-02	1.714000000000e-03	2.000000000000e-01	
  17	JET	7.500000000000e-01	1.210000000000e+02	3.190000000000e+02	4.330000000000e+01	3.500000000000e+00	1.255700000000e+00	2.900000000000e+00	2.165000000000e-01	5.000000000000e-01	1.071620326888e+00	2.474873734153e+00	1.071620326888e+00	2.474873734153e+00	4.763000000000e-01	1.100000000000e+00	4.763000000000e-01	1.100000000000e+00	-2.598000000000e-01	-6.000000000000e-01	-2.598000000000e-01	-6.000000000000e-01	1.530886181269e-01	3.535533905933e-01	-1.224708945015e-01	-2.828427124746e-01	1.530886181269e-01	3.535533905933e-01	-1.224708945015e-01	-2.828427124746e-01	1.071620326888e+00	-3.535533905933e-01	4.763000000000e-01	1.100000000000e+00	
  18	JET	7.500000000000e-01	3.240000000000e+02	3.190000000000e+02	2.850000000000e+01	4.000000000000e+00	8.265000000000e-01	2.900000000000e+00	1.425000000000e-01	5.000000000000e-01	6.650339277059e-01	2.333452377916e+00	6.650339277059e-01	2.333452377916e+00	1.995000000000e-01	7.000000000000e-01	1.995000000000e-01	7.000000000000e-01	-2.137500000000e-01	-7.500000000000e-01	-2.137500000000e-01	-7.500000000000e-01	2.015254326382e-02	7.071067811865e-02	-2.015254326382e-02	-7.071067811865e-02	1.209152595829e-01	4.242640687119e-01	-1.007627163191e-01	-3.535533905933e-01	6.650339277059e-01	-4.242640687119e-01	3.135000000000e-01	1.100000000000e+00	
  19	JET	7.500000000000e-01	9.000000000000e+02	3.190000000000e+02	1.070000000000e+01	4.900000000000e+00	3.103000000000e-01	2.900000000000e+00	5.350000000000e-02	5.000000000000e-01	3.480379577000e-01	3.252691193458e+00	3.480379577000e-01	3.252691193458e+00	1.444500000000e-01	1.350000000000e+00	1.444500000000e-01	1.350000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.516493986790e-305	5.155601856813e-304	0.000000000000e+00	0.000000000000e+00	5.260535739242e-311	4.916388541348e-310	0.000000000000e+00	0.000000000000e+00	3.480379577000e-01	4.916388541362e-310	7.439520987784e-311	6.952823353069e-310	
  20	JET	7.500000000000e-01	2.500000000000e+03	3.190000000000e+02	2.040000000000e+00	8.500000000000e+00	5.916000000000e-02	2.900000000000e+00	1.020000000000e-02	5.000000000000e-01	8.222237651637e-02	4.030508652763e+00	8.222237651637e-02	4.030508652763e+00	2.142000000000e-02	1.050000000000e+00	2.142000000000e-02	1.050000000000e+00	-4.590000000000e-02	-2.250000000000e+00	-4.590000000000e-02	-2.250000000000e+00	1.442497833621e-03	7.071067811865e-02	-0.000000000000e+00	-0.000000000000e+00	4.327493500862e-03	2.121320343560e-01	-4.327493500862e-03	-2.121320343560e-01	8.222237651637e-02	-1.414213562373e-01	2.040000000000e-02	1.000000000000e+00	
  21	JET	7.500000000000e-01	1.210000000000e+02	3.190000000000e+02	2.600000000000e+00	1.470000000000e+01	7.540000000000e-02	2.900000000000e+00	1.300000000000e-02	5.000000000000e-01	8.089301576774e-02	3.111269837221e+00	8.089301576774e-02	3.111269837221e+00	3.900000000000e-02	1.500000000000e+00	3.900000000000e-02	1.500000000000e+00	-1.170000000000e-02	-4.500000000000e-01	-1.170000000000e-02	-4.500000000000e-01	5.515432893255e-03	2.121320343560e-01	-9.192388155425e-03	-3.535533905933e-01	0.000000000000e+00	0.000000000000e+00	-2.941564209736e-02	-1.131370849898e+00	8.089301576774e-02	-2.121320343560e-01	4.940000000000e-02	1.900000000000e+00	
  22	JET	7.500000000000e-01	3.240000000000e+02	3.190000000000e+02	1.740000000000e+00	1.640000000000e+01	5.046000000000e-02	2.900000000000e+00	8.700000000000e-03	5.000000000000e-01	4.306280297426e-02	2.474873734153e+00	4.306280297426e-02	2.474873734153e+00	9.570000000000e-03	5.500000000000e-01	9.570000000000e-03	5.500000000000e-01	-1.044000000000e-02	-6.000000000000e-01	-1.044000000000e-02	-6.000000000000e-01	1.230365799265e-03	7.071067811865e-02	0.000000000000e+00	0.000000000000e+00	1.476438959118e-02	8.485281374239e-01	0.000000000000e+00	0.000000000000e+00	4.306280297426e-02	-2.828427124746e-01	3.132000000000e-02	1.800000000000e+00	
  23	JET	7.500000000000e-01	9.000000000000e+02	3.190000000000e+02	6.710000000000e-01	2.160000000000e+01	1.945900000000e-02	2.900000000000e+00	3.355000000000e-03	5.000000000000e-01	6.357879912361e-02	9.475230867900e+00	6.357879912361e-02	9.475230867900e+00	4.327950000000e-02	6.450000000000e+00	4.327950000000e-02	6.450000000000e+00	-6.710000000000e-03	-1.000000000000e+00	-6.710000000000e-03	-1.000000000000e+00	9.489373003523e-04	1.414213562373e-01	-1.423405950529e-03	-2.121320343560e-01	-9.489373003523e-04	-1.414213562373e-01	-0.000000000000e+00	-0.000000000000e+00	6.357879912361e-02	-3.535533905933e-01	1.207800000000e-02	1.800000000000e+00	
  24	JET	7.500000000000e-01	2.500000000000e+03	3.190000000000e+02	3.090000000000e-01	1.970000000000e+01	8.961000000000e-03	2.900000000000e+00	1.545000000000e-03	5.000000000000e-01	4.369919907733e-02	1.414213562373e+01	4.369919907733e-02	1.414213562373e+01	3.012750000000e-02	9.750000000000e+00	3.012750000000e-02	9.750000000000e+00	-4.326000000000e-03	-1.400000000000e+00	-4.326000000000e-03	-1.400000000000e+00	2.184959953866e-04	7.071067811865e-02	0.000000000000e+00	0.000000000000e+00	6.554879861599e-04	2.121320343560e-01	-1.966463958480e-03	-6.363961030679e-01	4.369919907733e-02	0.000000000000e+00	-5.562000000000e-03	-1.800000000000e+00	
